BuildingType,PrimaryPropertyType,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST
0,0,1986,1.0,3,28470,0,28470,25144.0,71.0,27.39999962,28.79999924,86.0,90.30000305,688375.1875,723333.1875,0.0,201751.2031,688375.0,0.0,0.0,4.8,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,2006,1.0,5,31299,0,31299,31299.0,34.0,32.70000076,35.20000076,90.40000153,95.19999695,1022114.5,1103066.25,0.0,246382.2969,840656.0,1814.579956,181458.0,15.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,2004,1.0,1,27376,14570,12806,12806.0,,84.59999847,90.30000305,197.8999939,203.1999969,1082920.125,1155795.125,0.0,195934.9063,668530.0,4143.899902,414390.0,26.67,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1969,0.0,4,24444,0,24444,24444.0,93.0,20.79999924,22.5,65.40000153,70.59999847,509171.4063,549833.0,0.0,149229.5938,509171.0,0.0,0.0,3.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,1978,1.0,4,27997,0,27997,27997.0,21.0,26.70000076,29.0,83.80000305,91.0,747384.5,811476.625,0.0,219045.7969,747384.0,0.0,0.0,5.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,1969,1.0,3,25268,0,25268,22151.0,79.0,25.20000076,26.89999962,79.30000305,84.5,559234.6875,596007.625,0.0,163902.2969,559235.0,0.0,0.0,3.9,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,1990,1.0,4,45111,0,45111,17924.0,,37.0,39.0,116.0999985,122.5,930439.375,981444.125,0.0,272696.1875,930439.0,0.0,0.0,6.49,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1997,1.0,4,63317,0,63317,42448.0,75.0,27.89999962,29.0,87.59999847,91.0,1326772.125,1378295.375,0.0,388854.5938,1326772.0,0.0,0.0,9.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1995,1.0,4,66300,0,66300,35641.0,80.0,29.79999924,31.20000076,93.5,97.80000305,1348497.125,1410611.25,0.0,395221.8125,1348497.0,0.0,0.0,9.4,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2002,1.0,4,183524,0,183524,109489.0,,27.0,27.89999962,84.69999695,87.5,3085505.0,3188816.5,0.0,904309.6875,3085505.0,0.0,0.0,21.51,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2,1950,1.0,1,109794,0,109794,109794.0,87.0,30.0,33.29999924,56.20000076,59.59999847,3296526.25,3657784.25,0.0,379474.5,1294767.0,20017.5918,2001759.0,115.34,1.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1989,1.0,5,38560,0,38560,31769.0,72.0,25.89999962,27.20000076,81.19999695,85.5,821860.5,865356.125,0.0,240873.5,821860.0,0.0,0.0,5.73,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1911,1.0,3,25200,0,25200,25200.0,,49.29999924,55.79999924,75.09999847,82.0,1242666.25,1407294.875,0.0,82411.5,281188.0,9614.780273,961478.0,53.02,2.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1996,1.0,1,44755,0,44755,46978.0,56.0,245.1999969,254.1999969,521.0,527.2999878,11521140.0,11943740.0,0.0,1736110.75,5923610.0,55975.28906,5597529.0,338.58,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,3,1907,1.0,2,22320,0,22320,22320.0,,9.399999619,10.30000019,22.70000076,23.70000076,209644.9063,230988.9063,0.0,40236.19922,137286.0,723.5900269,72359.0,4.8,0.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1912,1.0,3,24000,0,24000,12000.0,,38.79999924,39.70000076,117.0999985,118.0,932083.5,952583.5,0.0,256742.2031,876004.0,560.789978,56079.0,9.09,0.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1920,1.0,3,23422,0,23422,23422.0,65.0,115.4000015,123.9000015,151.0,159.1000061,2701872.0,2902229.0,0.0,97975.39844,334292.0,23675.80078,2367580.0,128.07,5.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1975,5.0,2,38879,11328,27551,38879.0,,86.69999695,91.69999695,266.1000061,281.7000122,3371659.75,3564727.5,0.0,954597.6875,3257087.0,1145.719971,114572.0,28.79,0.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1926,1.0,3,40112,0,40112,40112.0,97.0,34.0,38.59999847,49.90000153,54.90000153,1361864.625,1546527.75,0.0,79941.79688,272761.0,10891.03125,1089103.0,59.74,1.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1924,1.0,3,25808,0,25808,25808.0,80.0,35.59999847,38.40000153,78.5,85.90000153,918943.875,990856.3125,0.0,148875.7031,507964.0,4109.800293,410980.0,25.37,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1998,1.0,5,53034,14625,38409,22486.0,93.0,92.30000305,95.69999695,215.8999939,218.6000061,3392129.0,3518099.75,0.0,613020.125,2091625.0,13005.04004,1300504.0,83.65,1.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1912,1.0,6,48700,0,48700,44644.0,93.0,32.29999924,36.70000076,64.59999847,71.80000305,1441091.875,1636686.25,0.0,191958.9063,654964.0,7861.280273,786128.0,46.32,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1904,1.0,3,25536,0,25536,25536.0,56.0,70.69999695,79.80000305,88.0,97.80000305,1805138.875,2037554.0,0.0,49323.80078,168293.0,16368.45996,1636846.0,88.11,3.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1972,1.0,12,93021,0,93021,87450.0,14.0,64.69999695,69.09999847,171.0,182.8999939,5656232.0,6040881.5,0.0,1263898.125,4312420.0,13438.10938,1343811.0,101.43,1.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1929,1.0,4,23616,0,23616,23616.0,76.0,49.20000076,56.29999924,67.69999695,75.09999847,1161814.625,1328957.75,0.0,53055.30078,181025.0,9807.899414,980790.0,53.35,2.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1988,1.0,4,28080,0,28080,24865.0,63.0,29.39999962,30.29999924,92.30000305,95.30000305,730765.0,754629.0,0.0,214175.0,730765.0,0.0,0.0,5.09,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1920,1.0,2,23040,0,23040,23040.0,99.0,3.5,3.5,10.19999981,10.30000019,79711.79688,79967.89844,0.0,21349.59961,72845.0,68.6700058,6867.0,0.87,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1910,1.0,3,20509,0,20509,17041.0,98.0,33.09999847,35.09999847,62.5,67.40000153,679165.875,720247.1875,0.0,79758.20313,272135.0,4070.309326,407031.0,23.51,1.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1910,1.0,6,74725,12387,62338,86443.0,34.0,44.40000153,44.40000153,98.90000153,98.90000153,3841879.25,3841879.25,0.0,633378.125,2161086.0,16807.93164,1680793.0,104.33,1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1958,1.0,2,61880,0,61880,61880.0,66.0,9.600000381,9.800000191,30.20000076,30.70000076,595936.5,604190.125,0.0,174659.0,595937.0,0.0,0.0,4.15,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1940,1.0,5,50356,0,50356,50356.0,99.0,49.70000076,54.70000076,71.90000153,77.5,2503804.0,2752609.25,0.0,139349.9063,475462.0,20283.42188,2028342.0,111.04,2.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1925,1.0,2,27938,0,27938,13917.0,97.0,37.90000153,37.0,118.8000031,115.9000015,1027394.313,1002986.375,0.0,300191.0938,1024252.0,31.4218998,3142.0,7.31,0.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2006,1.0,6,65826,0,65826,62699.0,,35.5,36.90000153,111.5,116.0,2338238.0,2430993.25,0.0,685298.3125,2338238.0,0.0,0.0,16.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,1991,1.0,5,64227,0,64227,40152.0,96.0,40.90000153,43.09999847,84.09999847,88.59999847,1930541.5,2034690.125,0.0,273166.3125,932043.0,9984.979492,998498.0,59.53,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,2001,1.0,6,91916,25721,66195,58683.0,82.0,32.59999847,33.70000076,102.4000015,105.6999969,1913034.125,1974801.75,0.0,560678.1875,1913034.0,0.0,0.0,13.34,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,2000,1.0,5,33480,8313,25167,19580.0,,42.59999847,44.59999847,94.0,98.5,979442.3125,1025664.0,0.0,158686.2031,541437.0,4380.049805,438005.0,27.04,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,1924,1.0,2,21600,0,21600,32580.0,,38.40000153,38.40000153,120.6999969,120.6999969,1623657.0,1623657.0,0.0,475866.5938,1623657.0,0.0,0.0,11.32,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,1929,1.0,3,27908,0,27908,21886.0,,92.69999695,99.69999695,189.3999939,198.3999939,2028125.625,2182493.0,0.0,282657.0,964426.0,10637.0,1063700.0,63.22,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,2003,1.0,4,24722,0,24722,15456.0,,31.89999962,33.59999847,100.0999985,105.5,579061.125,609854.3125,0.0,169713.0938,579061.0,0.0,0.0,4.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2,2000,1.0,2,30562,0,30562,30562.0,69.0,53.09999847,59.70000076,100.8000031,107.8000031,1622231.375,1824440.125,0.0,193273.7969,659450.0,9627.80957,962781.0,55.73,1.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1997,1.0,4,43422,0,43422,37581.0,38.0,45.29999924,49.20000076,94.80000305,99.0,1702639.0,1849776.5,0.0,249151.5,850105.0,8525.339844,852534.0,51.2,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2000,1.0,3,54969,0,54969,54969.0,67.0,67.69999695,68.59999847,201.6999969,202.6000061,3724098.25,3770784.25,0.0,1006654.125,3434704.0,2893.939941,289394.0,39.31,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1951,1.0,2,36825,0,36825,44340.0,,27.20000076,29.29999924,58.0,60.29999924,1755072.75,1892122.25,0.0,267222.4063,911763.0,8433.100586,843310.0,51.14,1.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1908,1.0,4,36546,0,36546,30480.0,79.0,28.39999962,30.79999924,88.0,95.59999847,885958.125,961325.625,0.0,254894.2031,869699.0,162.5899963,16259.0,6.93,0.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2008,1.0,7,101530,0,101530,99313.0,81.0,39.09999847,39.59999847,81.0,81.5,3879728.0,3928257.25,0.0,556480.0,1898710.0,19810.17969,1981018.0,118.45,1.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1958,1.0,3,25834,0,25834,31822.0,73.0,65.19999695,69.90000153,148.6000061,157.3000031,2076289.625,2223401.5,0.0,357342.6875,1219253.0,8570.360352,857036.0,54.02,2.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1962,1.0,4,26172,0,26172,26172.0,50.0,29.5,31.39999962,92.59999847,98.69999695,772214.625,822265.8125,0.0,226323.0938,772214.0,0.0,0.0,5.38,0.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1909,1.0,3,25920,0,25920,25920.0,76.0,29.29999924,32.0,69.80000305,77.5,759508.6875,829286.6875,0.0,141769.0,483716.0,2757.929932,275793.0,18.02,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1985,1.0,4,26112,0,26112,26112.0,96.0,21.70000076,23.39999962,68.09999847,73.30000305,566000.6875,609750.625,0.0,165885.2969,566001.0,0.0,0.0,3.95,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,3,1929,1.0,1,37700,0,37700,52225.0,38.0,66.69999695,80.30000305,100.0999985,115.6999969,3481727.5,4195549.5,0.0,220347.7969,751827.0,27299.00781,2729901.0,150.23,3.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1980,1.0,5,62093,0,62093,52826.0,63.0,28.79999924,29.5,90.5,92.59999847,1521693.25,1557412.375,0.0,445982.8125,1521693.0,0.0,0.0,10.61,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,1956,1.0,4,23856,0,23856,23856.0,73.0,28.79999924,31.0,90.5,97.19999695,687241.875,738642.6875,0.0,201419.0938,687242.0,0.0,0.0,4.79,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1998,1.0,7,69272,0,69272,51295.0,,44.20000076,46.90000153,96.0,101.0,2484007.75,2637673.0,0.0,390913.6875,1333798.0,11502.10059,1150210.0,70.39,1.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1925,1.0,2,27273,0,27273,27273.0,90.0,46.09999847,52.70000076,81.90000153,90.90000153,1258619.125,1436271.0,0.0,127941.0,436535.0,8220.842773,822084.0,46.7,1.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1926,1.0,2,20366,0,20366,13350.0,,77.69999695,86.0,124.0999985,132.8000031,1581425.75,1751156.25,0.0,121532.1016,414668.0,11667.58008,1166758.0,64.86,3.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1974,1.0,4,23888,0,23888,23888.0,51.0,29.20000076,30.79999924,91.80000305,96.80000305,698326.625,736286.0,0.0,204667.7969,698327.0,0.0,0.0,4.87,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,2000,1.0,4,45579,0,45579,28785.0,,22.70000076,22.70000076,71.19999695,71.19999695,747994.8125,747994.8125,0.0,219224.7031,747995.0,0.0,0.0,5.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1997,1.0,4,23175,0,23175,,,30.89999962,33.0,74.80000305,78.0,715252.625,764383.125,0.0,137680.4063,469766.0,2454.870117,245487.0,16.31,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,3,2004,1.0,6,97229,0,97229,45300.0,100.0,16.39999962,17.0,51.5,53.29999924,1021754.688,1056507.75,0.0,299459.0938,1021754.0,0.0,0.0,7.12,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1969,1.0,7,72716,0,72716,72716.0,76.0,38.90000153,41.90000153,103.5,112.5999985,2828098.5,3050131.0,0.0,639192.875,2180926.0,6471.720215,647172.0,49.58,0.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2002,1.0,5,73495,0,73495,46895.0,96.0,62.20000076,66.0,92.40000153,98.80000305,2918553.25,3093920.25,0.0,177583.2969,605914.0,23126.39063,2312639.0,127.05,1.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1969,2.0,3,37824,0,37824,45822.0,79.0,34.79999924,37.0,90.40000153,97.5,1593610.125,1697676.75,0.0,346147.0938,1181054.0,4125.560059,412556.0,30.14,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1982,1.0,3,25111,0,25111,14256.0,77.0,43.20000076,48.0,98.0,103.0,954352.6875,1060040.75,0.0,163329.0,557279.0,3970.73999,397074.0,24.97,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,2008,1.0,6,29216,12620,16596,29216.0,44.0,21.5,22.70000076,99.19999695,104.0999985,944638.1875,994774.875,0.0,270433.1875,922718.0,0.0,0.0,6.43,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1989,1.0,3,23448,0,23448,17700.0,98.0,23.10000038,24.60000038,72.5,77.30000305,408807.0,435601.8125,0.0,119814.5,408807.0,0.0,0.0,2.85,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1964,1.0,3,26498,0,26498,25898.0,78.0,26.39999962,28.29999924,82.80000305,88.80000305,683307.375,732622.5,0.0,200265.9063,683307.0,0.0,0.0,4.76,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1951,0.0,4,203155,0,203155,177686.0,,35.20000076,36.5,98.40000153,102.4000015,6814269.0,7060696.5,0.0,1668389.25,5692544.0,11217.23926,1121724.0,99.26,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1963,1.0,4,22984,0,22984,22984.0,41.0,29.39999962,32.20000076,92.30000305,101.0,675611.375,739094.125,0.0,198010.2969,675611.0,0.0,0.0,4.71,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1968,1.0,4,26342,4878,21464,23200.0,97.0,24.5,26.20000076,76.90000153,82.40000153,568381.6875,608683.3125,0.0,166583.0938,568382.0,0.0,0.0,3.96,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1907,1.0,3,24329,0,24329,24329.0,66.0,91.80000305,101.0,124.6999969,134.8000031,2233268.5,2456183.25,0.0,96458.79688,329117.0,19041.50977,1904151.0,103.42,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,2006,1.0,4,29588,0,29588,21000.0,,41.40000153,43.70000076,95.5,99.19999695,1242586.25,1310817.375,0.0,218871.7031,746790.0,4957.960449,495796.0,31.54,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1993,0.0,6,82519,0,82519,62486.0,62.0,47.5,51.59999847,109.3000031,115.3000031,2971013.5,3225048.5,0.0,519871.0938,1773800.0,11972.12988,1197213.0,75.95,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1970,1.0,6,37843,0,37843,37843.0,91.0,42.40000153,46.5,76.09999847,82.69999695,1605220.875,1758909.75,0.0,167610.0938,571886.0,10333.35059,1033335.0,58.87,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,1984,1.0,3,35787,0,35787,35787.0,66.0,26.20000076,27.89999962,82.30000305,87.5,938096.1875,996922.3125,0.0,274940.1875,938096.0,0.0,0.0,6.54,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,1953,1.0,2,31805,0,31805,31805.0,10.0,51.59999847,59.40000153,81.0,90.30000305,1641667.0,1888861.125,0.0,119395.8984,407379.0,12342.87988,1234288.0,68.39,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,1953,1.0,1,20811,0,20811,20811.0,95.0,60.90000153,69.30000305,114.6999969,124.9000015,1267348.5,1441620.0,0.0,148240.2031,505796.0,7615.529785,761553.0,43.97,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,1986,1.0,4,28328,0,28328,28328.0,64.0,25.10000038,26.70000076,78.90000153,83.69999695,711725.5,755156.625,0.0,208594.7969,711725.0,0.0,0.0,4.96,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1967,1.0,2,22058,0,22058,12644.0,1.0,99.69999695,112.1999969,193.6000061,209.8999939,1987334.75,2235498.0,0.0,248454.4063,847726.0,11396.08008,1139608.0,66.43,3.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1998,1.0,6,42188,0,42188,42188.0,,37.5,40.5,78.19999695,82.5,1582794.5,1710195.625,0.0,229584.2031,783341.0,7994.529785,799453.0,47.92,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1998,1.0,6,36730,0,36730,36730.0,,26.0,28.0,60.79999924,64.40000153,955497.625,1029617.125,0.0,172274.7969,587802.0,3676.960205,367696.0,23.63,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3,1970,1.0,1,22890,0,22890,43452.0,,215.8999939,212.3999939,629.0999756,615.0,10005787.0,9844836.0,0.0,2614893.0,8922015.0,10837.70996,1083771.0,119.76,5.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1907,1.0,5,36000,0,36000,36000.0,,30.89999962,35.29999924,52.5,58.29999924,1111293.75,1270850.625,0.0,101516.8984,346376.0,7649.180176,764918.0,43.04,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1971,1.0,1,28320,0,28320,28320.0,1.0,149.6000061,155.5,408.2999878,414.3999939,4236396.5,4403066.5,0.0,997545.1875,3403624.0,8327.719727,832772.0,67.96,2.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1978,1.0,3,28683,0,28683,25091.0,70.0,25.39999962,27.60000038,79.69999695,86.69999695,727775.8125,791677.8125,0.0,213298.9063,727776.0,0.0,0.0,5.07,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,1982,1.0,3,96869,0,96869,84327.0,84.0,29.89999962,31.39999962,94.0,98.5,2525345.75,2645428.0,0.0,740136.375,2525345.0,0.0,0.0,17.61,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1986,1.0,3,51908,0,51908,51337.0,78.0,23.29999924,24.29999924,73.09999847,76.40000153,1194835.5,1248950.375,0.0,350186.1875,1194835.0,0.0,0.0,8.33,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1987,1.0,4,46339,0,46339,42842.0,71.0,25.0,26.10000038,78.5,81.90000153,1071220.75,1116760.0,0.0,313956.8125,1071221.0,0.0,0.0,7.47,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1987,1.0,4,43245,0,43245,43288.0,87.0,21.29999924,22.39999962,66.69999695,70.40000153,920068.875,971149.875,0.0,269656.6875,920069.0,0.0,0.0,6.41,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1989,1.0,4,56800,0,56800,59039.0,63.0,29.29999924,30.60000038,92.0,96.0,1730542.25,1805720.75,0.0,507192.9063,1730542.0,0.0,0.0,12.06,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,3,1955,1.0,1,29079,0,29079,29079.0,78.0,29.60000038,32.0,67.80000305,70.30000305,861643.6875,930746.875,0.0,149800.0,511118.0,3505.26001,350526.0,22.18,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1982,1.0,3,28848,9616,19232,19232.0,82.0,37.79999924,40.0,118.6999969,125.6999969,726917.5,769771.8125,0.0,213047.2969,726917.0,0.0,0.0,5.07,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
